source_path,condition_key,title,relation_type,legacy_field_path,legacy_value_exact,authored_read_exact,legacy_targets_in_source_order,resolved_canonical_ids,resolution_basis,resolution_state,target_count_before,target_count_after,semantic_change,reviewer,reviewed_on,determination_id
Reality_Mechanics/3_Third/Fields/Body/Metabolism.md,third.metabolism,Metabolism,holds,conditions.holds,"""[[Body]], [[Life]], [[Intake]], [[Energy]], [[Resolution]], [[Repair]], and [[Participation]]. Living embodied participation must be present, and intake, energy, and repair must be available, before metabolism can be named as embodied resolution.""","[[Body]], [[Life]], [[Intake]], [[Energy]], [[Resolution]], [[Repair]], and [[Participation]]. Living embodied participation must be present, and intake, energy, and repair must be available, before metabolism can be named as embodied resolution.","[""Body"",""Life"",""Intake"",""Energy"",""Resolution"",""Repair"",""Participation""]","[""third.body"",""third.life"",""second.intake"",""second.energy"",""first.resolution"",""third.repair"",""second.participation""]",exact-title,resolved,7,7,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Metabolism.md,third.metabolism,Metabolism,pairs,conditions.pairs,"""No lateral pair is required at this placement yet. Metabolism currently reads as the embodied resolution pattern through which living participation continues.""",No lateral pair is required at this placement yet. Metabolism currently reads as the embodied resolution pattern through which living participation continues.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Metabolism.md,third.metabolism,Metabolism,traces,conditions.traces,"[""[[Body]]"",""[[Life]]"",""[[Intake]]"",""[[Energy]]"",""[[Resolution]]"",""[[Repair]]"",""[[Participation]]""]","","[""Body"",""Life"",""Intake"",""Energy"",""Resolution"",""Repair"",""Participation""]","[""third.body"",""third.life"",""second.intake"",""second.energy"",""first.resolution"",""third.repair"",""second.participation""]",exact-title,resolved,7,7,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Metabolism.md,third.metabolism,Metabolism,nests,conditions.nests,"""within the Body Field as the living resolution pathway through which a body carries change without losing continuity.""",within the Body Field as the living resolution pathway through which a body carries change without losing continuity.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Metabolism.md,third.metabolism,Metabolism,reads,conditions.reads,"""Metabolism becomes readable where a living system converts intake, strain, energy, rest, repair, waste, and activity into continued participation at a particular rate and pattern.""","Metabolism becomes readable where a living system converts intake, strain, energy, rest, repair, waste, and activity into continued participation at a particular rate and pattern.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Metabolism.md,third.metabolism,Metabolism,carries,conditions.carries,"[""[[Cognitive Metabolism]]""]","","[""Cognitive Metabolism""]","[""third.cognitive-metabolism""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Recovery.md,third.recovery,Recovery,needs,needs,"[""[[Body]]"",""[[Fatigue]]"",""[[Injury]]"",""[[Repair]]"",""[[Recarry]]"",""[[Carrying]]"",""[[Energy]]"",""[[Compatibility]]"",""[[Carried Condition]]""]","","[""Body"",""Fatigue"",""Injury"",""Repair"",""Recarry"",""Carrying"",""Energy"",""Compatibility"",""Carried Condition""]","[""third.body"",""third.fatigue"",""third.injury"",""third.repair"",""second.recarry"",""second.carrying"",""second.energy"",""second.compatibility"",""second.carried-condition""]",exact-title,resolved,9,9,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Recovery.md,third.recovery,Recovery,holds,conditions.holds,"""[[Body]], [[Fatigue]], [[Injury]], [[Repair]], [[Recarry]], [[Carrying]], [[Energy]], [[Compatibility]], and [[Carried Condition]]. Prior carrying reduction or damage must be present before compatible re-bearing can be named as recovery.""","[[Body]], [[Fatigue]], [[Injury]], [[Repair]], [[Recarry]], [[Carrying]], [[Energy]], [[Compatibility]], and [[Carried Condition]]. Prior carrying reduction or damage must be present before compatible re-bearing can be named as recovery.","[""Body"",""Fatigue"",""Injury"",""Repair"",""Recarry"",""Carrying"",""Energy"",""Compatibility"",""Carried Condition""]","[""third.body"",""third.fatigue"",""third.injury"",""third.repair"",""second.recarry"",""second.carrying"",""second.energy"",""second.compatibility"",""second.carried-condition""]",exact-title,resolved,9,9,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Recovery.md,third.recovery,Recovery,pairs,conditions.pairs,"""[[Fatigue]]. Recovery names compatible re-bearing following reduction; Fatigue names the reduction. Both read the body's capacity for continued participation.""",[[Fatigue]]. Recovery names compatible re-bearing following reduction; Fatigue names the reduction. Both read the body's capacity for continued participation.,"[""Fatigue""]","[""third.fatigue""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Recovery.md,third.recovery,Recovery,traces,conditions.traces,"[""[[Body]]"",""[[Fatigue]]"",""[[Injury]]"",""[[Repair]]"",""[[Recarry]]"",""[[Carrying]]"",""[[Energy]]"",""[[Compatibility]]"",""[[Carried Condition]]""]","","[""Body"",""Fatigue"",""Injury"",""Repair"",""Recarry"",""Carrying"",""Energy"",""Compatibility"",""Carried Condition""]","[""third.body"",""third.fatigue"",""third.injury"",""third.repair"",""second.recarry"",""second.carrying"",""second.energy"",""second.compatibility"",""second.carried-condition""]",exact-title,resolved,9,9,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Recovery.md,third.recovery,Recovery,nests,conditions.nests,"""within the Body Field as the condition through which compatible carrying is restored following fatigue or injury.""",within the Body Field as the condition through which compatible carrying is restored following fatigue or injury.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Recovery.md,third.recovery,Recovery,reads,conditions.reads,"""Recovery becomes readable where embodied participation can return without repeating the incompatibility that reduced or damaged it.""",Recovery becomes readable where embodied participation can return without repeating the incompatibility that reduced or damaged it.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Body/Recovery.md,third.recovery,Recovery,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Answerable Mind.md,third.answerable-mind,Answerable Mind,needs,needs,"[""[[Cognition]]"",""[[Thought]]"",""[[Readability]]"",""[[Cognitive Metabolism]]"",""[[Body]]"",""[[Relation]]"",""[[Reality Check]]"",""[[Groundedness]]""]","","[""Cognition"",""Thought"",""Readability"",""Cognitive Metabolism"",""Body"",""Relation"",""Reality Check"",""Groundedness""]","[""third.cognition"",""third.thought"",""second.readability"",""third.cognitive-metabolism"",""third.body"",""first.relation"",""third.reality-check"",""ground.groundedness""]",exact-title,resolved,8,8,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Answerable Mind.md,third.answerable-mind,Answerable Mind,holds,conditions.holds,"""[[Cognition]], [[Thought]], [[Readability]], [[Cognitive Metabolism]], [[Body]], [[Relation]], [[Reality Check]], and [[Groundedness]]. Cognitive activity must be present, readable, metabolically carried, and grounded enough before it can answer to body, relation, task, reality, care, consequence, or truth.""","[[Cognition]], [[Thought]], [[Readability]], [[Cognitive Metabolism]], [[Body]], [[Relation]], [[Reality Check]], and [[Groundedness]]. Cognitive activity must be present, readable, metabolically carried, and grounded enough before it can answer to body, relation, task, reality, care, consequence, or truth.","[""Cognition"",""Thought"",""Readability"",""Cognitive Metabolism"",""Body"",""Relation"",""Reality Check"",""Groundedness""]","[""third.cognition"",""third.thought"",""second.readability"",""third.cognitive-metabolism"",""third.body"",""first.relation"",""third.reality-check"",""ground.groundedness""]",exact-title,resolved,8,8,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Answerable Mind.md,third.answerable-mind,Answerable Mind,pairs,conditions.pairs,"""No lateral pair is required at this placement yet. Answerable Mind currently reads as cognitive metabolism made answerable.""",No lateral pair is required at this placement yet. Answerable Mind currently reads as cognitive metabolism made answerable.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Answerable Mind.md,third.answerable-mind,Answerable Mind,traces,conditions.traces,"[""[[Cognition]]"",""[[Thought]]"",""[[Readability]]"",""[[Cognitive Metabolism]]"",""[[Body]]"",""[[Relation]]"",""[[Reality Check]]"",""[[Groundedness]]""]","","[""Cognition"",""Thought"",""Readability"",""Cognitive Metabolism"",""Body"",""Relation"",""Reality Check"",""Groundedness""]","[""third.cognition"",""third.thought"",""second.readability"",""third.cognitive-metabolism"",""third.body"",""first.relation"",""third.reality-check"",""ground.groundedness""]",exact-title,resolved,8,8,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Answerable Mind.md,third.answerable-mind,Answerable Mind,nests,conditions.nests,"""within the Cognition Field as cognitive metabolism made answerable.""",within the Cognition Field as cognitive metabolism made answerable.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Answerable Mind.md,third.answerable-mind,Answerable Mind,reads,conditions.reads,"""Answerable Mind becomes readable where active thought can return a grounded answer to what calls upon it: body, relation, task, reality, care, consequence, or truth.""","Answerable Mind becomes readable where active thought can return a grounded answer to what calls upon it: body, relation, task, reality, care, consequence, or truth.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Answerable Mind.md,third.answerable-mind,Answerable Mind,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Control.md,third.self-control,Self-Control,needs,needs,"[""[[Self-Bearing]]"",""[[Control]]"",""[[Delayed Availability]]"",""[[Compatibility]]""]","","[""Self-Bearing"",""Control"",""Delayed Availability"",""Compatibility""]","[""third.self-bearing"",""third.control"",""second.delayed-availability"",""second.compatibility""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Control.md,third.self-control,Self-Control,holds,conditions.holds,"""[[Self-Bearing]], [[Control]], [[Delayed Availability]], and [[Compatibility]]. Self-bearing must hold and delayed availability must be readable before regulation of the self's own carrying can be named as self-control.""","[[Self-Bearing]], [[Control]], [[Delayed Availability]], and [[Compatibility]]. Self-bearing must hold and delayed availability must be readable before regulation of the self's own carrying can be named as self-control.","[""Self-Bearing"",""Control"",""Delayed Availability"",""Compatibility""]","[""third.self-bearing"",""third.control"",""second.delayed-availability"",""second.compatibility""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Control.md,third.self-control,Self-Control,pairs,conditions.pairs,"""No lateral pair is required at this placement yet. Self-Control names the applied read of self-regulation at the level of a specific controlling act; no contrasting applied read is currently named in the Cognition field.""",No lateral pair is required at this placement yet. Self-Control names the applied read of self-regulation at the level of a specific controlling act; no contrasting applied read is currently named in the Cognition field.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Control.md,third.self-control,Self-Control,traces,conditions.traces,"[""[[Self-Bearing]]"",""[[Control]]"",""[[Delayed Availability]]"",""[[Compatibility]]""]","","[""Self-Bearing"",""Control"",""Delayed Availability"",""Compatibility""]","[""third.self-bearing"",""third.control"",""second.delayed-availability"",""second.compatibility""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Control.md,third.self-control,Self-Control,nests,conditions.nests,"""within the Cognition Field as the condition through which self-bearing governs what is carried forward — the structural ground for self-harm and cognitive carrying reads.""",within the Cognition Field as the condition through which self-bearing governs what is carried forward — the structural ground for self-harm and cognitive carrying reads.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Control.md,third.self-control,Self-Control,reads,conditions.reads,"""Self-Control becomes readable where a participant feels strain, keeps relation available, and prevents feeling, emotion, thought, or impulse from becoming incompatible action while resolution is still forming.""","Self-Control becomes readable where a participant feels strain, keeps relation available, and prevents feeling, emotion, thought, or impulse from becoming incompatible action while resolution is still forming.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Control.md,third.self-control,Self-Control,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Harm.md,third.self-harm,Self-Harm,needs,needs,"[""[[Applied Read]]"",""[[Self-Bearing]]"",""[[Self-Control]]"",""[[Harm]]"",""[[Injury]]"",""[[Collapse]]""]","","[""Applied Read"",""Self-Bearing"",""Self-Control"",""Harm"",""Injury"",""Collapse""]","[""third.applied-read"",""third.self-bearing"",""third.self-control"",""third.harm"",""third.injury"",""second.collapse""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Harm.md,third.self-harm,Self-Harm,holds,conditions.holds,"""[[Applied Read]], [[Self-Bearing]], [[Self-Control]], [[Harm]], [[Injury]], and [[Collapse]]. Self-bearing must have failed and the resulting carrying must proceed incompatibly before the condition can be read as self-harm.""","[[Applied Read]], [[Self-Bearing]], [[Self-Control]], [[Harm]], [[Injury]], and [[Collapse]]. Self-bearing must have failed and the resulting carrying must proceed incompatibly before the condition can be read as self-harm.","[""Applied Read"",""Self-Bearing"",""Self-Control"",""Harm"",""Injury"",""Collapse""]","[""third.applied-read"",""third.self-bearing"",""third.self-control"",""third.harm"",""third.injury"",""second.collapse""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Harm.md,third.self-harm,Self-Harm,pairs,conditions.pairs,"""No lateral pair is required at this placement yet. Self-Harm names the condition where self-bearing is disrupted or turned against the self; no direct structural contrast at this applied read level is currently named in the vault.""",No lateral pair is required at this placement yet. Self-Harm names the condition where self-bearing is disrupted or turned against the self; no direct structural contrast at this applied read level is currently named in the vault.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Harm.md,third.self-harm,Self-Harm,traces,conditions.traces,"[""[[Applied Read]]"",""[[Self-Bearing]]"",""[[Self-Control]]"",""[[Harm]]"",""[[Injury]]"",""[[Collapse]]""]","","[""Applied Read"",""Self-Bearing"",""Self-Control"",""Harm"",""Injury"",""Collapse""]","[""third.applied-read"",""third.self-bearing"",""third.self-control"",""third.harm"",""third.injury"",""second.collapse""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Harm.md,third.self-harm,Self-Harm,nests,conditions.nests,"""within the Cognition Field as an applied read of collapsed self-bearing, where carrying turns against the self's own available conditions.""","within the Cognition Field as an applied read of collapsed self-bearing, where carrying turns against the self's own available conditions.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Harm.md,third.self-harm,Self-Harm,reads,conditions.reads,"""Self-Harm becomes readable where strain turns against the participant's own availability and the next compatible movement is safety, care, and re-bearing.""","Self-Harm becomes readable where strain turns against the participant's own availability and the next compatible movement is safety, care, and re-bearing.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Applied Reads/Self-Harm.md,third.self-harm,Self-Harm,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition Field.md,third.cognition-field,Cognition Field,needs,needs,"[""[[Field of Participation]]"",""[[Organic Field]]"",""[[Cognitive Participation]]"",""[[Recognition Read|Recognition]]"",""[[Know]]"",""[[Recurrence]]""]","","[""Field of Participation"",""Organic Field"",""Cognitive Participation"",""Recognition Read"",""Know"",""Recurrence""]","[""third.field-of-participation"",""third.organic-field"",""second.cognitive-participation"",""second.recognition-read"",""second.know"",""second.recurrence""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition Field.md,third.cognition-field,Cognition Field,holds,conditions.holds,"""[[Field of Participation]], [[Organic Field]], [[Cognitive Participation]], [[Recognition Read|Recognition]], [[Know]], and [[Recurrence]]. Field of Participation must structure a recurring scope, cognitive participation must be available, and its organised reads must be traceable before the cognition field can be named.""","[[Field of Participation]], [[Organic Field]], [[Cognitive Participation]], [[Recognition Read|Recognition]], [[Know]], and [[Recurrence]]. Field of Participation must structure a recurring scope, cognitive participation must be available, and its organised reads must be traceable before the cognition field can be named.","[""Field of Participation"",""Organic Field"",""Cognitive Participation"",""Recognition Read"",""Know"",""Recurrence""]","[""third.field-of-participation"",""third.organic-field"",""second.cognitive-participation"",""second.recognition-read"",""second.know"",""second.recurrence""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition Field.md,third.cognition-field,Cognition Field,pairs,conditions.pairs,"""[[Body Field]]. Cognition Field names the recurring field of cognitive participation; Body Field names the recurring field of embodied participation. Each bounds a scope the other depends on for full participation to hold.""",[[Body Field]]. Cognition Field names the recurring field of cognitive participation; Body Field names the recurring field of embodied participation. Each bounds a scope the other depends on for full participation to hold.,"[""Body Field""]","[""third.body-field""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition Field.md,third.cognition-field,Cognition Field,traces,conditions.traces,"[""[[Field of Participation]]"",""[[Organic Field]]"",""[[Cognitive Participation]]"",""[[Recognition Read|Recognition]]"",""[[Know]]"",""[[Recurrence]]""]","","[""Field of Participation"",""Organic Field"",""Cognitive Participation"",""Recognition Read"",""Know"",""Recurrence""]","[""third.field-of-participation"",""third.organic-field"",""second.cognitive-participation"",""second.recognition-read"",""second.know"",""second.recurrence""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition Field.md,third.cognition-field,Cognition Field,nests,conditions.nests,"""as a public field container. Detailed branch notes remain compressed as working material.""",as a public field container. Detailed branch notes remain compressed as working material.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition Field.md,third.cognition-field,Cognition Field,reads,conditions.reads,"""where receiving, distinguishing, retaining, comparing, modelling, self-reading, memory, or knowing organises participation as cognitive experience.""","where receiving, distinguishing, retaining, comparing, modelling, self-reading, memory, or knowing organises participation as cognitive experience.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition Field.md,third.cognition-field,Cognition Field,carries,conditions.carries,"[""[[Cognition]]""]","","[""Cognition""]","[""third.cognition""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition.md,third.cognition,Cognition,needs,needs,"[""[[Branch]]"",""[[Cognition Field]]"",""[[Cognitive Participation]]"",""[[Recurrence]]""]","","[""Branch"",""Cognition Field"",""Cognitive Participation"",""Recurrence""]","[""third.branch"",""third.cognition-field"",""second.cognitive-participation"",""second.recurrence""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition.md,third.cognition,Cognition,holds,conditions.holds,"""[[Branch]], [[Cognition Field]], [[Cognitive Participation]], and [[Recurrence]]. Cognitive participation must be present and recurrence must make returnable comparison possible before cognition can be named as an organised field condition.""","[[Branch]], [[Cognition Field]], [[Cognitive Participation]], and [[Recurrence]]. Cognitive participation must be present and recurrence must make returnable comparison possible before cognition can be named as an organised field condition.","[""Branch"",""Cognition Field"",""Cognitive Participation"",""Recurrence""]","[""third.branch"",""third.cognition-field"",""second.cognitive-participation"",""second.recurrence""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition.md,third.cognition,Cognition,pairs,conditions.pairs,"""[[Body]]. Cognition names the cognitive structural condition within the participatory field; Body names the embodied structural condition. Each bounds a scope the other depends on.""",[[Body]]. Cognition names the cognitive structural condition within the participatory field; Body names the embodied structural condition. Each bounds a scope the other depends on.,"[""Body""]","[""third.body""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition.md,third.cognition,Cognition,traces,conditions.traces,"[""[[Branch]]"",""[[Cognition Field]]"",""[[Cognitive Participation]]"",""[[Recurrence]]""]","","[""Branch"",""Cognition Field"",""Cognitive Participation"",""Recurrence""]","[""third.branch"",""third.cognition-field"",""second.cognitive-participation"",""second.recurrence""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition.md,third.cognition,Cognition,nests,conditions.nests,"""within the Cognition Field branch as the field-level container for cognitive structural reads.""",within the Cognition Field branch as the field-level container for cognitive structural reads.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition.md,third.cognition,Cognition,reads,conditions.reads,"""Cognition becomes readable where a participant can receive, distinguish, retain, compare, orient, and respond to readable difference without making mind the source of order.""","Cognition becomes readable where a participant can receive, distinguish, retain, compare, orient, and respond to readable difference without making mind the source of order.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognition.md,third.cognition,Cognition,carries,conditions.carries,"[""[[Thought]]"",""[[Memory]]"",""[[Self]]"",""[[Cognitive Carrying]]"",""[[Cognitive Metabolism]]"",""[[Answerable Mind]]"",""[[Cognitive Reads]]"",""[[Externalised Cognition]]""]","","[""Thought"",""Memory"",""Self"",""Cognitive Carrying"",""Cognitive Metabolism"",""Answerable Mind"",""Cognitive Reads"",""Externalised Cognition""]","[""third.thought"",""third.memory"",""third.self"",""third.cognitive-carrying"",""third.cognitive-metabolism"",""third.answerable-mind"",""third.cognitive-reads"",""third.externalised-cognition""]",exact-title,resolved,8,8,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Carrying.md,third.cognitive-carrying,Cognitive Carrying,needs,needs,"[""[[Cognition]]"",""[[Bearing]]"",""[[Carrying]]"",""[[Compatibility]]""]","","[""Cognition"",""Bearing"",""Carrying"",""Compatibility""]","[""third.cognition"",""first.bearing"",""second.carrying"",""second.compatibility""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Carrying.md,third.cognitive-carrying,Cognitive Carrying,holds,conditions.holds,"""[[Cognition]], [[Bearing]], [[Carrying]], and [[Compatibility]]. Cognition must be present and bearing must hold a cognitive condition before its continuation through participation can be named.""","[[Cognition]], [[Bearing]], [[Carrying]], and [[Compatibility]]. Cognition must be present and bearing must hold a cognitive condition before its continuation through participation can be named.","[""Cognition"",""Bearing"",""Carrying"",""Compatibility""]","[""third.cognition"",""first.bearing"",""second.carrying"",""second.compatibility""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Carrying.md,third.cognitive-carrying,Cognitive Carrying,pairs,conditions.pairs,"""[[Cognitive Reads]] — Cognitive Carrying names the continuation of cognitive states through participation; Cognitive Reads names path reads through which those states become evaluable.""",[[Cognitive Reads]] — Cognitive Carrying names the continuation of cognitive states through participation; Cognitive Reads names path reads through which those states become evaluable.,"[""Cognitive Reads""]","[""third.cognitive-reads""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Carrying.md,third.cognitive-carrying,Cognitive Carrying,traces,conditions.traces,"[""[[Cognition]]"",""[[Bearing]]"",""[[Carrying]]"",""[[Compatibility]]""]","","[""Cognition"",""Bearing"",""Carrying"",""Compatibility""]","[""third.cognition"",""first.bearing"",""second.carrying"",""second.compatibility""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Carrying.md,third.cognitive-carrying,Cognitive Carrying,nests,conditions.nests,"""within the Cognition Field as the condition through which cognitive states are sustained and carried through participation.""",within the Cognition Field as the condition through which cognitive states are sustained and carried through participation.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Carrying.md,third.cognitive-carrying,Cognitive Carrying,reads,conditions.reads,"""Cognitive Carrying becomes readable where information or a read remains available for use across a cognitive condition without becoming incompatible with the dependency path that carries it.""",Cognitive Carrying becomes readable where information or a read remains available for use across a cognitive condition without becoming incompatible with the dependency path that carries it.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Carrying.md,third.cognitive-carrying,Cognitive Carrying,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Metabolism.md,third.cognitive-metabolism,Cognitive Metabolism,needs,needs,"[""[[Cognition]]"",""[[Thought]]"",""[[Metabolism]]"",""[[Body]]"",""[[Coupling]]"",""[[Reality Check]]""]","","[""Cognition"",""Thought"",""Metabolism"",""Body"",""Coupling"",""Reality Check""]","[""third.cognition"",""third.thought"",""third.metabolism"",""third.body"",""second.coupling"",""third.reality-check""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Metabolism.md,third.cognitive-metabolism,Cognitive Metabolism,holds,conditions.holds,"""[[Cognition]], [[Thought]], [[Metabolism]], [[Body]], [[Coupling]], and [[Reality Check]]. Cognition and thought must be present, and thought must remain coupled to the body that carries it, before cognitive metabolism can remain reality-bearing.""","[[Cognition]], [[Thought]], [[Metabolism]], [[Body]], [[Coupling]], and [[Reality Check]]. Cognition and thought must be present, and thought must remain coupled to the body that carries it, before cognitive metabolism can remain reality-bearing.","[""Cognition"",""Thought"",""Metabolism"",""Body"",""Coupling"",""Reality Check""]","[""third.cognition"",""third.thought"",""third.metabolism"",""third.body"",""second.coupling"",""third.reality-check""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
